,holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical
19075,None,284.87,0.0,0.0,1,Clear,sky is clear,10/19/2015 4:00,893,very low
4698,None,274.39,0.0,0.0,1,Mist,mist,4/1/2013 1:00,316,very low
27545,None,277.436,0.0,0.0,0,Clear,Sky is Clear,10/24/2016 1:00,383,very low
5930,None,280.27,0.0,0.0,75,Clouds,broken clouds,5/10/2013 23:00,1683,low
2214,None,269.21,0.0,0.0,90,Mist,mist,12/19/2012 19:00,3353,medium
8664,None,298.09,0.0,0.0,0,Clear,Sky is Clear,8/26/2013 7:00,6512,very high
5422,None,275.13,0.0,0.0,90,Clouds,overcast clouds,4/23/2013 7:00,6078,very high
15676,None,300.6,0.0,0.0,90,Clouds,overcast clouds,7/21/2014 23:00,1211,very low
47834,None,288.57,0.0,0.0,90,Mist,mist,9/19/2018 6:00,5803,high
32196,None,280.08,0.0,0.0,90,Rain,moderate rain,3/29/2017 21:00,2420,low
29670,None,270.55,0.0,0.0,40,Clouds,scattered clouds,1/1/2017 20:00,1981,low
39650,None,271.01,0.0,0.0,90,Clouds,overcast clouds,12/10/2017 11:00,4025,medium
31637,None,264.55,0.0,0.0,1,Clear,sky is clear,3/10/2017 14:00,5881,very high
38293,None,283.5,0.0,0.0,5,Clear,sky is clear,10/24/2017 15:00,5848,very high
14232,None,291.98,0.0,0.0,90,Clouds,overcast clouds,5/11/2014 14:00,4438,high
41663,None,266.53,0.0,0.0,90,Snow,snow,2/20/2018 6:00,4705,high
21720,None,290.58,0.0,0.0,1,Clear,sky is clear,3/11/2016 16:00,6562,very high
46716,None,295.15,0.0,0.0,75,Rain,light rain,8/15/2018 0:00,793,very low
1532,None,272.28,0.0,0.0,90,Clouds,overcast clouds,11/28/2012 12:00,4839,high
22054,None,278.6,0.0,0.0,90,Rain,light rain,3/26/2016 21:00,2710,low
7228,None,296.85,0.0,0.0,36,Clouds,scattered clouds,6/26/2013 10:00,4904,high
23616,None,292.8,3.3,0.0,90,Thunderstorm,thunderstorm,5/25/2016 10:00,4506,high
2846,None,274.8,0.0,0.0,90,Mist,mist,1/12/2013 5:00,644,very low
16951,None,292.04,0.0,0.0,1,Clear,sky is clear,7/29/2015 7:00,5529,high
32102,None,277.95,0.0,0.0,90,Clouds,overcast clouds,3/26/2017 14:00,4659,high
12846,None,277.47,0.0,0.0,75,Clouds,broken clouds,3/11/2014 18:00,4565,high
23634,None,291.69,0.0,0.0,1,Mist,mist,5/25/2016 23:00,1696,low
1841,None,272.24,0.0,0.0,90,Snow,snow,12/10/2012 1:00,268,very low
28018,None,280.88,0.0,0.0,1,Clear,sky is clear,11/12/2016 11:00,4227,medium
17495,None,291.2,0.51,0.0,90,Drizzle,light intensity drizzle,8/18/2015 16:00,6186,very high
1254,None,273.55,0.0,0.0,20,Clouds,few clouds,11/17/2012 10:00,4233,medium
25103,None,298.44,0.0,0.0,75,Thunderstorm,thunderstorm with heavy rain,7/21/2016 4:00,1005,very low
1360,None,283.91,0.0,0.0,20,Clouds,few clouds,11/21/2012 14:00,5963,very high
34070,None,289.02,0.0,0.0,1,Clear,sky is clear,5/28/2017 2:00,795,very low
16939,None,300.11,0.0,0.0,40,Clouds,scattered clouds,7/28/2015 19:00,3195,medium
36786,None,292.62,0.0,0.0,5,Clear,sky is clear,8/31/2017 13:00,5414,high
39384,None,275.36,0.0,0.0,75,Clouds,broken clouds,12/1/2017 10:00,4881,high
24943,None,294.035,0.0,0.0,68,Clouds,broken clouds,7/14/2016 13:00,4687,high
14917,None,295.6,0.0,0.0,90,Rain,light rain,6/5/2014 15:00,5919,very high
37385,None,295.86,0.0,0.0,40,Clouds,scattered clouds,9/23/2017 7:00,2302,low
44099,None,288.68,0.0,0.0,90,Haze,haze,5/15/2018 0:00,555,very low
39843,None,267.37,0.0,0.0,1,Mist,mist,12/17/2017 6:00,931,very low
12663,None,259.4,0.0,0.0,90,Clouds,overcast clouds,3/3/2014 21:00,2920,medium
40764,None,277.55,0.0,0.0,75,Clouds,broken clouds,1/18/2018 16:00,6527,very high
10489,None,253.46,0.0,0.0,40,Clouds,scattered clouds,12/7/2013 17:00,4806,high
40448,None,269.08,0.0,0.0,40,Clouds,scattered clouds,1/8/2018 20:00,2416,low
12436,None,262.43,0.0,0.0,20,Clouds,few clouds,2/22/2014 13:00,3401,medium
45593,None,299.72,0.0,0.0,40,Clouds,scattered clouds,7/5/2018 15:00,5066,high
10185,None,267.83,0.0,0.0,64,Clouds,broken clouds,11/28/2013 4:00,264,very low
41849,None,266.61,0.0,0.0,40,Snow,light snow,2/25/2018 11:00,3073,medium
8809,None,301.5,0.0,0.0,1,Clear,sky is clear,9/6/2013 19:00,3923,medium
27348,None,291.573,0.0,0.0,92,Clouds,overcast clouds,10/15/2016 6:00,1188,very low
40257,None,248.86,0.0,0.0,1,Clear,sky is clear,1/1/2018 2:00,931,very low
32350,None,283.48,0.0,0.0,90,Drizzle,drizzle,4/3/2017 19:00,3048,medium
6619,None,291.97,0.0,0.0,90,Rain,light rain,6/2/2013 15:00,4645,high
18826,None,282.08,0.0,0.0,1,Clear,sky is clear,10/7/2015 1:00,350,very low
1943,None,260.42,0.0,0.0,40,Snow,heavy snow,12/12/2012 8:00,5586,high
36696,None,290.35,0.0,0.0,1,Clear,sky is clear,8/28/2017 1:00,400,very low
8428,None,291.48,0.0,0.0,0,Clear,Sky is Clear,8/15/2013 9:00,5562,high
17333,None,295.82,0.0,0.0,40,Rain,light rain,8/13/2015 3:00,368,very low
40874,None,272.02,0.0,0.0,90,Fog,fog,1/22/2018 15:00,2132,low
4021,None,271.12,0.0,0.0,40,Clouds,scattered clouds,3/2/2013 17:00,4588,high
13953,None,281.56,1.07,0.0,90,Rain,moderate rain,4/26/2014 22:00,2107,low
32027,None,278.72,0.0,0.0,90,Clouds,overcast clouds,3/24/2017 13:00,5455,high
29687,None,272.42,0.0,0.0,90,Snow,light snow,1/2/2017 13:00,3750,medium
13444,None,281.87,0.0,0.0,40,Clouds,scattered clouds,4/5/2014 17:00,4267,medium
663,None,275.02,0.0,0.0,90,Rain,light rain,10/26/2012 10:00,4695,high
29638,None,267.72,0.0,0.0,1,Clear,sky is clear,12/31/2016 12:00,3961,medium
22790,None,283.59,4.7,0.0,90,Mist,mist,4/25/2016 8:00,5521,high
32915,None,274.49,0.0,0.0,1,Fog,fog,4/21/2017 4:00,808,very low
10936,None,260.07,0.76,0.0,64,Mist,mist,12/24/2013 22:00,2010,low
42869,None,271.43,0.0,0.0,90,Snow,light snow,4/3/2018 3:00,329,very low
27567,None,274.547,0.0,0.0,32,Clouds,scattered clouds,10/24/2016 23:00,874,very low
42695,None,279.73,0.0,0.0,5,Clear,sky is clear,3/27/2018 20:00,2952,medium
24214,None,294.35,0.0,0.0,32,Clouds,scattered clouds,6/15/2016 20:00,3388,medium
8595,None,299.34,0.0,0.0,0,Rain,light rain,8/22/2013 20:00,3320,medium
1413,None,274.35,0.0,0.0,90,Mist,mist,11/23/2012 17:00,3900,medium
26270,None,288.51,0.0,0.0,1,Clear,sky is clear,9/3/2016 1:00,884,very low
36486,None,296.02,0.0,0.0,90,Drizzle,light intensity drizzle,8/21/2017 14:00,5145,high
14858,None,292.27,0.25,0.0,36,Rain,light rain,6/2/2014 21:00,2655,low
8561,None,296.34,0.0,0.0,68,Clouds,broken clouds,8/21/2013 9:00,5371,high
15157,None,298.26,0.0,0.0,0,Clear,Sky is Clear,6/26/2014 19:00,3779,medium
5342,None,272.04,0.0,0.0,90,Haze,haze,4/20/2013 10:00,4079,medium
23449,None,292.55,0.0,0.0,1,Clear,sky is clear,5/18/2016 19:00,2490,low
16318,None,294.12,0.25,0.0,75,Mist,mist,7/6/2015 9:00,4173,medium
11098,None,256.01,0.76,0.0,90,Rain,light rain,12/30/2013 15:00,4233,medium
1290,None,283.55,0.0,0.0,90,Clouds,overcast clouds,11/18/2012 23:00,961,very low
31909,None,275.88,0.0,0.0,1,Clear,sky is clear,3/21/2017 3:00,332,very low
4846,None,275.62,0.0,0.0,75,Clouds,broken clouds,4/7/2013 2:00,616,very low
45732,None,293.92,0.0,0.0,40,Clouds,scattered clouds,7/11/2018 7:00,6295,very high
32326,None,281.21,0.0,0.0,90,Haze,haze,4/3/2017 8:00,5958,very high
5684,None,275.2,0.0,0.0,90,Snow,heavy snow,5/2/2013 13:00,5161,high
2260,None,267.56,0.0,0.0,90,Mist,mist,12/21/2012 4:00,739,very low
28553,None,278.02,0.0,0.0,90,Rain,moderate rain,11/27/2016 19:00,3184,medium
44618,None,289.0,0.0,0.0,90,Rain,heavy intensity rain,6/2/2018 11:00,4260,medium
6087,None,296.05,0.0,0.0,1,Clear,sky is clear,5/17/2013 11:00,5256,high
29634,None,267.29,0.0,0.0,75,Clouds,broken clouds,12/31/2016 8:00,1384,very low
18160,None,287.23,0.0,0.0,75,Clouds,broken clouds,9/10/2015 21:00,2684,low
16155,None,291.35,0.0,0.0,1,Clear,sky is clear,6/30/2015 22:00,2020,low
41695,None,256.86,0.0,0.0,1,Clear,sky is clear,2/21/2018 9:00,5062,high
44620,None,288.82,0.0,0.0,90,Rain,heavy intensity rain,6/2/2018 12:00,4671,high
16629,None,292.22,0.0,0.0,90,Mist,mist,7/17/2015 2:00,340,very low
9611,None,272.79,0.0,0.0,40,Clouds,scattered clouds,10/21/2013 21:00,2188,low
18644,None,293.16,1.91,0.0,1,Rain,moderate rain,9/28/2015 11:00,4579,high
17821,None,289.71,0.0,0.0,1,Mist,mist,8/30/2015 2:00,693,very low
28641,None,275.95,0.0,0.0,90,Clouds,overcast clouds,11/29/2016 15:00,5359,high
13142,None,263.7,0.0,0.0,75,Clouds,broken clouds,3/24/2014 2:00,212,very low
44079,None,295.94,0.0,0.0,90,Rain,light rain,5/14/2018 15:00,5598,high
28993,None,262.35,0.0,0.0,90,Snow,light snow,12/10/2016 22:00,2883,low
17832,None,290.39,0.0,0.0,90,Clouds,overcast clouds,8/30/2015 9:00,3627,medium
31231,None,277.22,0.0,0.0,90,Clouds,overcast clouds,2/22/2017 23:00,1276,very low
37212,None,293.95,0.0,0.0,90,Mist,mist,9/16/2017 18:00,3861,medium
28343,None,273.95,0.0,0.0,90,Mist,mist,11/22/2016 22:00,1232,very low
41320,None,253.55,0.0,0.0,5,Snow,light snow,2/7/2018 8:00,4915,high
37337,None,282.74,0.0,0.0,5,Mist,mist,9/21/2017 8:00,6143,very high
42253,None,272.72,0.0,0.0,90,Mist,mist,3/11/2018 9:00,2559,low
37238,None,291.35,0.0,0.0,1,Clear,sky is clear,9/17/2017 16:00,4585,high
21967,None,278.08,0.0,0.0,40,Clouds,scattered clouds,3/22/2016 9:00,5252,high
45665,None,304.15,0.0,0.0,1,Clear,sky is clear,7/8/2018 15:00,4397,high
30057,None,254.96,0.0,0.0,1,Mist,mist,1/15/2017 3:00,545,very low
18704,None,278.88,0.0,0.0,1,Clear,sky is clear,10/1/2015 2:00,298,very low
29016,None,264.62,0.0,0.0,90,Mist,mist,12/11/2016 8:00,1190,very low
23366,None,274.99,0.0,0.0,1,Clear,sky is clear,5/15/2016 7:00,1391,very low
19376,None,286.08,0.0,0.0,1,Clear,sky is clear,11/8/2015 12:00,4235,medium
33222,None,275.84,0.0,0.0,90,Mist,mist,5/1/2017 1:00,362,very low
40482,None,274.51,0.0,0.0,1,Haze,haze,1/10/2018 4:00,887,very low
27650,None,285.82,0.0,0.0,48,Clouds,scattered clouds,10/28/2016 10:00,4324,medium
41538,None,262.35,0.0,0.0,1,Clear,sky is clear,2/16/2018 1:00,387,very low
26120,None,294.43,0.0,0.0,20,Mist,mist,8/28/2016 11:00,4238,medium
22004,None,272.01,0.0,0.0,1,Snow,light snow,3/24/2016 5:00,2616,low
19070,None,285.01,0.0,0.0,1,Clear,sky is clear,10/18/2015 22:00,1513,low
5215,None,276.63,0.0,0.0,75,Clouds,broken clouds,4/17/2013 21:00,2511,low
23678,None,291.5,1.4,0.0,90,Rain,light intensity shower rain,5/27/2016 10:00,4507,high
3588,None,268.26,0.0,0.0,20,Clouds,few clouds,2/14/2013 0:00,567,very low
6307,None,283.31,0.0,0.0,90,Rain,light rain,5/22/2013 22:00,1412,very low
22513,None,288.72,0.0,0.0,1,Clear,sky is clear,4/17/2016 7:00,1734,low
10107,None,274.15,0.0,0.0,1,Clear,sky is clear,11/24/2013 16:00,4148,medium
25096,None,303.608,0.0,0.0,44,Clouds,scattered clouds,7/20/2016 22:00,1883,low
42798,None,268.84,0.0,0.0,40,Clouds,scattered clouds,3/31/2018 12:00,4348,medium
21434,None,272.58,0.0,0.0,75,Clouds,broken clouds,2/22/2016 10:00,4185,medium
9933,None,278.66,0.0,0.0,90,Clouds,overcast clouds,11/17/2013 9:00,2509,low
541,None,285.99,0.0,0.0,100,Mist,mist,10/24/2012 3:00,408,very low
41131,None,270.55,0.0,0.0,90,Snow,light snow,1/31/2018 19:00,3400,medium
22445,None,283.36,0.0,0.0,1,Clear,sky is clear,4/14/2016 5:00,2836,low
26330,None,291.89,5.59,0.0,90,Rain,heavy intensity rain,9/5/2016 5:00,637,very low
33625,None,290.29,0.0,0.0,1,Clear,sky is clear,5/15/2017 4:00,793,very low
23522,None,296.98,0.0,0.0,5,Clear,sky is clear,5/21/2016 20:00,3345,medium
8439,None,284.1,0.0,0.0,1,Clear,sky is clear,8/16/2013 3:00,381,very low
44791,None,294.79,0.0,0.0,90,Drizzle,light intensity drizzle,6/8/2018 16:00,6727,very high
10630,None,264.14,0.0,0.0,90,Clouds,overcast clouds,12/12/2013 21:00,2892,low
2976,None,271.15,0.0,0.0,20,Clouds,few clouds,1/16/2013 15:00,5700,high
32663,None,286.59,0.0,0.0,40,Haze,haze,4/14/2017 12:00,5598,high
27643,None,281.915,0.0,0.0,56,Clouds,broken clouds,10/28/2016 3:00,380,very low
26708,None,289.6,0.0,0.0,1,Clear,sky is clear,9/18/2016 9:00,3422,medium
14486,None,284.68,0.64,0.0,1,Mist,mist,5/20/2014 2:00,255,very low
17626,None,295.1,0.0,0.0,90,Clouds,overcast clouds,8/22/2015 10:00,4041,medium
14108,None,284.39,0.0,0.0,56,Haze,haze,5/8/2014 4:00,797,very low
10441,None,259.45,0.0,0.0,64,Haze,haze,12/5/2013 13:00,4766,high
33883,None,282.49,0.0,0.0,90,Mist,mist,5/21/2017 8:00,1970,low
20775,None,267.16,0.0,0.0,90,Clouds,overcast clouds,1/22/2016 18:00,4660,high
46118,None,293.88,0.0,0.0,1,Clear,sky is clear,7/24/2018 0:00,638,very low
27262,None,295.908,0.0,0.0,24,Clouds,few clouds,10/11/2016 15:00,4802,high
32739,None,289.49,0.0,0.0,90,Thunderstorm,proximity thunderstorm,4/15/2017 19:00,3483,medium
47864,None,289.56,0.38,0.0,90,Mist,mist,9/19/2018 17:00,5647,high
38421,None,273.79,0.0,0.0,90,Snow,light snow,10/27/2017 23:00,1892,low
19670,None,282.94,0.0,0.0,90,Clouds,overcast clouds,11/25/2015 14:00,5923,very high
33241,None,276.0,0.0,0.0,90,Snow,light snow,5/1/2017 7:00,6293,very high
34561,None,301.82,0.0,0.0,1,Clear,sky is clear,6/15/2017 17:00,5844,very high
24595,None,293.3,0.0,0.0,1,Clear,sky is clear,7/1/2016 13:00,4938,high
17429,None,296.36,0.55,0.0,75,Mist,mist,8/16/2015 18:00,3793,medium
9652,None,275.14,0.0,0.0,1,Clear,sky is clear,10/26/2013 7:00,2555,low
39483,None,280.22,0.0,0.0,90,Drizzle,light intensity drizzle,12/4/2017 18:00,4378,high
40370,None,255.94,0.0,0.0,1,Clear,sky is clear,1/5/2018 14:00,5315,high
41291,None,253.0,0.0,0.0,5,Clear,sky is clear,2/6/2018 10:00,4290,medium
44794,None,295.76,0.0,0.0,75,Clouds,broken clouds,6/8/2018 19:00,3792,medium
3974,None,276.08,0.0,0.0,90,Clouds,overcast clouds,2/28/2013 16:00,6721,very high
20098,None,268.74,0.0,0.0,1,Clear,sky is clear,12/19/2015 19:00,3577,medium
19030,None,286.14,0.0,0.0,40,Clouds,scattered clouds,10/15/2015 18:00,4679,high
90,None,276.88,0.0,0.0,20,Clouds,few clouds,10/6/2012 10:00,4861,high
17447,None,291.13,1.15,0.0,90,Rain,moderate rain,8/17/2015 3:00,356,very low
13227,None,275.8,1.87,0.0,90,Rain,moderate rain,3/27/2014 15:00,5713,high
9223,None,286.63,2.37,0.0,88,Mist,mist,10/2/2013 23:00,899,very low
1551,None,269.56,0.0,0.0,90,Clouds,overcast clouds,11/29/2012 7:00,7020,very high
42885,None,271.87,0.0,0.0,90,Mist,mist,4/3/2018 11:00,3587,medium
11523,None,270.06,0.32,0.0,64,Rain,light rain,1/16/2014 9:00,4665,high
16854,None,301.62,0.0,0.0,1,Clear,sky is clear,7/25/2015 13:00,3252,medium
23381,None,286.67,0.0,0.0,75,Clouds,broken clouds,5/15/2016 22:00,2162,low
32551,None,274.15,0.0,0.0,90,Mist,mist,4/10/2017 22:00,1352,very low
37777,None,281.43,0.0,0.0,75,Fog,fog,10/6/2017 8:00,5817,high
8293,None,287.66,0.0,0.0,90,Clouds,overcast clouds,8/9/2013 7:00,6474,very high
38957,None,279.75,0.0,0.0,90,Drizzle,drizzle,11/15/2017 1:00,318,very low
30292,None,275.08,0.0,0.0,90,Mist,mist,1/20/2017 19:00,3351,medium
29821,None,258.02,0.0,0.0,40,Clouds,scattered clouds,1/6/2017 16:00,6350,very high
6457,None,286.92,0.0,0.0,90,Clouds,overcast clouds,5/28/2013 3:00,336,very low
9210,None,289.91,0.0,0.0,1,Clear,sky is clear,9/30/2013 2:00,270,very low
22204,None,272.55,0.0,0.0,90,Clouds,overcast clouds,4/2/2016 23:00,3339,medium
27359,None,292.535,0.0,0.0,88,Clouds,overcast clouds,10/15/2016 19:00,3436,medium
43943,None,286.49,0.0,0.0,90,Clouds,overcast clouds,5/9/2018 10:00,4720,high
44696,None,289.44,0.0,0.0,1,Clear,sky is clear,6/5/2018 5:00,3078,medium
17311,None,287.91,0.0,0.0,1,Mist,mist,8/12/2015 6:00,5869,very high
27613,None,278.024,0.0,0.0,80,Clouds,broken clouds,10/26/2016 21:00,1970,low
39712,None,263.61,0.0,0.0,90,Clouds,overcast clouds,12/12/2017 12:00,4948,high
22658,None,286.92400000000004,0.0,0.0,68,Rain,light rain,4/21/2016 18:00,5021,high
1881,None,272.07,0.0,0.0,90,Snow,snow,12/10/2012 15:00,4400,high
34174,None,279.82,0.0,0.0,1,Clear,sky is clear,6/1/2017 4:00,848,very low
31495,None,275.42,0.0,0.0,1,Clear,sky is clear,3/5/2017 0:00,1546,low
17942,None,300.88,0.0,0.0,40,Clouds,scattered clouds,9/3/2015 14:00,5743,high
47272,None,295.14,0.25,0.0,40,Rain,light rain,9/1/2018 3:00,425,very low
12223,None,265.36,0.0,0.0,40,Clouds,scattered clouds,2/13/2014 16:00,6404,very high
46657,None,301.86,0.0,0.0,5,Clear,sky is clear,8/12/2018 13:00,4522,high
30331,None,275.15,0.0,0.0,90,Fog,fog,1/21/2017 10:00,3854,medium
29088,None,255.03,0.0,0.0,1,Clear,sky is clear,12/13/2016 1:00,495,very low
28875,None,268.62,0.0,0.0,80,Snow,light snow,12/6/2016 15:00,5819,high
6356,None,281.64,0.0,0.0,1,Clear,sky is clear,5/24/2013 3:00,389,very low
28082,None,274.28,0.0,0.0,1,Mist,mist,11/15/2016 1:00,315,very low
32230,None,280.22,0.0,0.0,90,Clouds,overcast clouds,3/30/2017 23:00,1491,low
3463,None,267.49,0.0,0.0,75,Clouds,broken clouds,2/9/2013 20:00,2768,low
47897,None,288.0,0.98,0.0,90,Mist,mist,9/20/2018 7:00,5766,high
7246,None,295.89,0.0,0.0,48,Mist,mist,6/27/2013 4:00,870,very low
47104,None,300.7,1.78,0.0,5,Rain,moderate rain,8/26/2018 19:00,3165,medium
19484,None,276.72,0.0,0.0,1,Mist,mist,11/15/2015 4:00,304,very low
13303,None,285.05,0.0,0.0,90,Clouds,overcast clouds,3/30/2014 19:00,3018,medium
15947,None,300.98,0.0,0.0,40,Clouds,scattered clouds,8/6/2014 16:00,6688,very high
33215,None,278.69,0.0,0.0,90,Rain,moderate rain,4/30/2017 22:00,1575,low
8991,None,286.15,0.0,0.0,90,Clouds,overcast clouds,9/17/2013 9:00,5445,high
30618,None,276.08,0.0,0.0,90,Mist,mist,1/30/2017 17:00,5935,very high
48050,None,287.65,0.76,0.0,90,Mist,mist,9/25/2018 0:00,527,very low
12837,None,276.04,0.0,0.0,90,Clouds,overcast clouds,3/11/2014 9:00,4871,high
11217,None,264.66,0.0,0.0,64,Snow,light snow,1/4/2014 9:00,2789,low
17472,None,289.36,0.0,0.0,75,Clouds,broken clouds,8/18/2015 3:00,341,very low
33441,None,283.68,0.0,0.0,75,Clouds,broken clouds,5/8/2017 2:00,281,very low
13349,None,275.33,0.0,0.0,20,Clouds,few clouds,4/1/2014 17:00,6121,very high
319,None,286.18,0.0,0.0,20,Clouds,few clouds,10/15/2012 18:00,4535,high
18004,None,299.76,0.0,0.0,1,Clear,sky is clear,9/6/2015 0:00,1198,very low
3952,None,274.07,0.0,0.0,40,Haze,haze,2/27/2013 13:00,4899,high
37317,None,294.21,0.0,0.0,40,Clouds,scattered clouds,9/20/2017 12:00,5084,high
4836,None,274.52,0.0,0.0,90,Rain,light rain,4/6/2013 18:00,4160,medium
46188,None,293.22,0.0,0.0,75,Rain,proximity shower rain,7/26/2018 17:00,5905,very high
44633,None,291.88,0.0,0.0,90,Rain,light rain,6/2/2018 17:00,4221,medium
20482,None,273.68,0.0,0.0,90,Snow,light snow,1/7/2016 19:00,3099,medium
22484,None,290.4,0.0,0.0,1,Clear,sky is clear,4/16/2016 0:00,1336,very low
11830,None,246.39,0.0,0.0,1,Clear,sky is clear,1/28/2014 7:00,5071,high
34849,None,290.15,0.0,0.0,40,Clouds,scattered clouds,6/26/2017 11:00,4495,high
41269,None,262.68,0.0,0.0,75,Snow,light snow,2/5/2018 14:00,4884,high
41419,None,253.15,0.0,0.0,5,Clear,sky is clear,2/11/2018 7:00,1607,low
32874,None,279.09,0.0,0.0,90,Drizzle,drizzle,4/20/2017 3:00,327,very low
13973,None,278.2,4.5,0.0,90,Rain,heavy intensity rain,4/27/2014 18:00,2900,low
30183,None,272.22,0.0,0.0,1,Mist,mist,1/18/2017 10:00,4474,high
36917,None,283.58,0.0,0.0,1,Clear,sky is clear,9/5/2017 7:00,6559,very high
46137,None,300.61,0.0,0.0,5,Clear,sky is clear,7/24/2018 19:00,3371,medium
38832,None,271.0,0.0,0.0,90,Clouds,overcast clouds,11/11/2017 4:00,555,very low
16116,None,300.5,0.0,0.0,1,Clear,sky is clear,6/29/2015 14:00,5709,high
42372,None,267.37,0.0,0.0,1,Haze,haze,3/16/2018 6:00,4997,high
46726,None,295.95,0.0,0.0,1,Clear,sky is clear,8/15/2018 10:00,4638,high
38089,None,290.41,0.0,0.0,1,Clear,sky is clear,10/16/2017 15:00,5746,high
28166,None,282.22,0.0,0.0,1,Clear,sky is clear,11/17/2016 22:00,3527,medium
15343,None,290.34,0.0,0.0,64,Rain,light rain,7/9/2014 1:00,424,very low
9294,None,286.8,0.0,0.0,90,Drizzle,light intensity drizzle,10/5/2013 14:00,5168,high
8873,None,296.08,0.32,0.0,76,Rain,light rain,9/10/2013 12:00,4976,high
14933,None,288.22,0.25,0.0,1,Mist,mist,6/6/2014 4:00,811,very low
39468,None,285.5,0.0,0.0,90,Drizzle,light intensity drizzle,12/4/2017 13:00,5004,high
12815,None,281.65,0.0,0.0,40,Clouds,scattered clouds,3/10/2014 11:00,4362,medium
22150,None,280.75,0.0,0.0,90,Clouds,overcast clouds,3/30/2016 21:00,2574,low
13505,None,274.48,0.0,0.0,20,Clouds,few clouds,4/8/2014 6:00,5882,very high
9391,None,286.38,0.0,0.0,1,Clear,sky is clear,10/10/2013 1:00,372,very low
4272,None,268.33,0.0,0.0,75,Clouds,broken clouds,3/13/2013 10:00,4784,high
26490,None,290.92,0.0,0.0,1,Clear,sky is clear,9/9/2016 21:00,2857,low
24378,None,301.12,0.0,0.0,36,Clouds,scattered clouds,6/22/2016 16:00,6161,very high
26664,None,293.61,0.0,0.0,90,Clouds,overcast clouds,9/16/2016 13:00,4711,high
14348,None,281.39,0.0,0.0,80,Clouds,broken clouds,5/15/2014 12:00,5423,high
25465,None,304.24,0.0,0.0,0,Clear,Sky is Clear,8/3/2016 15:00,5377,high
22321,None,275.72,0.0,0.0,90,Drizzle,light intensity drizzle,4/8/2016 0:00,739,very low
15614,None,294.11,0.0,0.0,75,Clouds,broken clouds,7/19/2014 9:00,3900,medium
33405,None,290.84,0.0,0.0,40,Clouds,scattered clouds,5/6/2017 14:00,4908,high
36743,None,298.15,0.0,0.0,20,Clouds,few clouds,8/29/2017 18:00,5000,high
43587,None,281.49,0.0,0.0,1,Clear,sky is clear,4/25/2018 23:00,1023,very low
6612,None,287.94,0.0,0.0,1,Clear,sky is clear,6/2/2013 8:00,2189,low
12205,None,265.65,0.0,0.0,90,Clouds,overcast clouds,2/12/2014 22:00,1545,low
1526,None,264.84,0.0,0.0,40,Clouds,scattered clouds,11/28/2012 6:00,5816,high
13509,None,277.92,0.0,0.0,20,Clouds,few clouds,4/8/2014 10:00,4531,high
3220,None,273.05,0.0,0.0,90,Mist,mist,1/30/2013 1:00,370,very low
47236,None,294.76,0.25,0.0,75,Rain,light rain,8/31/2018 0:00,764,very low
8711,None,295.69,0.0,0.0,48,Clouds,scattered clouds,8/29/2013 23:00,1459,low
36576,None,289.79,0.0,0.0,90,Clouds,overcast clouds,8/25/2017 0:00,794,very low
14563,None,291.9,0.0,0.0,1,Clear,sky is clear,5/22/2014 14:00,5509,high
24858,None,295.24,0.0,0.0,75,Clouds,broken clouds,7/11/2016 3:00,342,very low
9925,None,277.96,0.0,0.0,64,Mist,mist,11/17/2013 3:00,333,very low
2475,None,265.51,0.0,0.0,90,Snow,heavy snow,12/29/2012 5:00,619,very low
3925,None,267.46,0.0,0.0,1,Haze,haze,2/26/2013 21:00,3406,medium
9998,None,279.5,0.0,0.0,75,Clouds,broken clouds,11/20/2013 7:00,7107,very high
12336,None,269.9,0.0,0.0,20,Clouds,few clouds,2/18/2014 9:00,5551,high
40673,None,258.28,0.0,0.0,90,Mist,mist,1/15/2018 7:00,3651,medium
28285,None,274.72,0.0,0.0,1,Clear,sky is clear,11/21/2016 13:00,4391,high
32654,None,281.69,0.0,0.0,75,Clouds,broken clouds,4/14/2017 4:00,834,very low
7949,None,295.96,0.0,0.0,0,Clear,Sky is Clear,7/26/2013 10:00,4821,high
36785,None,291.86,0.0,0.0,1,Clear,sky is clear,8/31/2017 12:00,5568,high
32820,None,285.08,0.0,0.0,90,Clouds,overcast clouds,4/18/2017 18:00,4666,high
26395,None,298.25,0.0,0.0,1,Clear,sky is clear,9/6/2016 16:00,6074,very high
46771,None,291.55,0.0,0.0,1,Mist,mist,8/17/2018 5:00,2821,low
40452,None,268.77,0.0,0.0,1,Clear,sky is clear,1/9/2018 0:00,560,very low
13703,None,273.56,0.25,0.0,90,Rain,light rain,4/16/2014 12:00,4878,high
