,holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
10591,7,252.14,0.0,0.0,1,3,353
36687,7,294.35,0.0,0.0,90,17,4730
27452,7,278.631,0.0,0.0,0,21,2314
44088,7,290.02,0.0,0.0,90,20,2681
6538,7,292.07,0.0,0.0,90,23,1311
45496,7,290.73,0.0,0.0,1,2,425
30371,7,274.68,0.0,0.0,90,2,530
37737,7,280.07,0.0,0.0,1,0,529
28027,7,281.03,0.0,0.0,1,20,2507
26915,7,283.02,0.0,0.0,32,3,309
20705,7,259.58,0.0,0.0,90,21,2388
29268,7,254.22,0.0,0.0,1,0,420
31003,7,270.536,0.0,0.0,0,2,266
46135,7,301.43,0.0,0.0,20,17,5636
19248,7,281.69,0.0,0.0,90,23,2144
2732,7,264.07,0.0,0.0,1,2,248
14291,7,281.81,0.34,0.0,90,3,350
46735,7,301.01,0.0,0.0,1,19,3358
30500,7,271.72,0.0,0.0,90,0,548
25301,7,292.75,0.0,0.0,90,23,1065
14957,7,292.3,0.0,0.0,1,23,2452
32192,7,281.62,0.0,0.0,90,19,3355
22587,7,284.22,0.0,0.0,90,2,275
33282,7,276.89,0.0,0.0,90,22,2049
41856,7,271.36,0.0,0.0,5,18,3759
5761,7,275.36,0.0,0.0,90,18,4431
11705,7,251.39,0.0,0.0,40,19,2857
35763,7,294.89,0.0,0.0,5,22,2869
830,7,277.59,0.0,0.0,75,1,441
15698,7,296.39,0.0,0.0,0,21,2806
36323,7,296.31,0.0,0.0,90,20,2685
19856,7,274.22,0.0,0.0,90,19,2587
45887,7,294.84,0.0,0.0,1,0,721
26407,7,294.22,0.0,0.0,40,1,293
46911,7,288.02,0.0,0.0,1,23,1117
27101,7,292.05,0.51,0.0,92,20,2372
34649,7,288.78,0.0,0.0,75,1,466
29553,7,265.75,0.0,0.0,1,23,1344
348,7,287.09,0.0,0.0,90,23,1093
9393,7,285.38,0.0,0.0,1,3,335
41729,7,270.92,0.0,0.0,90,19,3048
32172,7,278.3,0.0,0.0,1,23,1181
15345,7,289.08,0.0,0.0,92,3,408
23409,7,281.58,0.0,0.0,20,3,324
19574,7,279.22,0.0,0.0,90,18,4550
36445,7,292.23,0.0,0.0,1,0,2352
32457,7,284.02,0.0,0.0,1,22,3105
42465,7,272.42,0.0,0.0,40,3,353
18516,7,292.25,0.25,0.0,90,19,3368
495,7,280.54,0.0,0.0,75,3,324
7684,7,296.71,0.0,0.0,0,17,4133
36933,7,284.79,0.0,0.0,75,23,945
26170,7,293.16,1.52,0.0,90,1,356
43921,7,289.49,0.0,0.0,1,21,2334
1471,7,270.97,0.0,0.0,90,22,1533
26909,7,285.22,0.0,0.0,20,21,1842
27358,7,292.535,0.0,0.0,88,18,3842
5843,7,294.92,0.0,0.0,1,20,2975
41306,7,259.21,0.0,0.0,90,1,346
30852,7,265.89,0.0,0.0,75,19,3103
22344,7,271.42,0.0,0.0,40,20,3282
9244,7,286.67,0.0,0.0,76,20,3210
4003,7,268.75,0.0,0.0,90,22,2689
12105,7,262.57,0.0,0.0,90,18,4256
17376,7,301.73,0.0,0.0,1,20,3062
347,7,287.09,0.0,0.0,90,22,1767
6753,7,286.67,0.0,0.0,76,21,3146
33432,7,291.28,0.0,0.0,40,17,4478
7435,7,294.4,0.0,0.0,1,21,2201
41478,7,270.42,0.0,0.0,1,18,4917
33815,7,283.75,0.0,0.0,90,23,1919
33138,7,274.42,0.0,0.0,90,1,498
9789,7,264.44,0.0,0.0,64,22,1369
29141,7,253.84,0.0,0.0,1,0,583
45990,7,291.55,0.0,0.0,90,21,2613
4224,7,274.98,0.0,0.0,90,21,3283
18736,7,288.35,0.0,0.0,1,18,5330
30404,7,274.48,0.0,0.0,90,0,529
18293,7,293.79,2.62,0.0,40,3,367
27681,7,284.311,0.0,0.0,92,17,3825
34804,7,290.01,0.0,0.0,75,17,4307
33968,7,285.89,0.0,0.0,1,22,1929
3623,7,273.44,0.0,0.0,90,0,792
4140,7,260.21,0.0,0.0,20,2,357
11301,7,249.62,0.0,0.0,1,2,236
19105,7,285.45,0.0,0.0,40,3,327
27154,7,279.027,0.0,0.0,92,1,333
27199,7,275.216,0.0,0.0,0,22,4016
19399,7,279.01,0.0,0.0,1,3,303
21233,7,263.76,0.0,0.0,90,0,719
374,7,283.72,0.0,0.0,20,0,654
30696,7,262.58,0.0,0.0,5,20,2841
7531,7,295.16,0.25,0.0,75,22,1902
39415,7,278.82,0.0,0.0,1,17,5838
2092,7,274.98,0.0,0.0,90,17,3775
10226,7,271.05,0.0,0.0,64,23,1571
38069,7,282.44,0.0,0.0,90,19,3412
10159,7,260.48,0.0,0.0,64,2,292
36071,7,290.37,0.0,0.0,1,2,306
40724,7,254.88,0.0,0.0,1,23,977
44056,7,294.51,0.0,0.0,40,17,3827
6179,7,299.64,0.0,0.0,40,18,3405
6984,7,298.15,0.0,0.0,0,17,5508
24243,7,291.05,0.0,0.0,0,1,531
16704,7,300.1,0.0,0.0,1,19,3627
12617,7,251.52,0.0,0.0,75,23,1605
34163,7,296.01,0.0,0.0,5,17,6107
6607,7,288.36,0.0,0.0,90,3,355
5927,7,281.43,0.0,0.0,90,20,3248
24484,7,295.9,0.0,0.0,1,23,1483
42495,7,272.22,0.0,0.0,90,18,4569
7386,7,299.11,0.0,0.0,1,19,3529
34221,7,296.75,0.0,0.0,1,3,488
38565,7,274.79,0.0,0.0,90,21,2204
36649,7,291.72,0.0,0.0,90,17,4371
40255,6,249.36,0.0,0.0,1,0,1478
45458,7,296.65,0.0,0.0,1,1,848
3796,7,266.9,0.0,0.0,90,18,4421
630,7,282.13,0.0,0.0,90,23,1284
22771,7,284.71,0.0,0.0,90,2,264
7683,7,296.71,0.0,0.0,0,17,4133
37902,7,280.62,0.0,0.0,90,20,2400
14238,7,287.9,0.0,0.0,92,20,3115
16481,7,294.71,0.0,0.0,1,2,763
43286,7,268.08,0.0,0.0,90,1,259
20776,7,264.37,0.0,0.0,40,20,2890
8120,7,290.38,0.0,0.0,0,23,2367
39052,7,276.02,0.0,0.0,90,20,3077
37351,7,297.36,0.0,0.0,1,1,505
28271,7,268.03,0.0,0.0,1,23,956
28715,7,275.4,0.0,0.0,90,0,555
24144,7,293.8,0.0,0.0,48,22,1918
46142,7,293.15,0.0,0.0,1,0,664
36170,7,293.62,0.0,0.0,40,21,4585
9165,7,295.41,0.0,0.0,1,1,709
36192,7,297.75,0.0,0.0,75,19,3716
38356,7,275.15,0.0,0.0,90,22,3218
33108,7,274.49,0.0,0.0,90,2,251
20647,7,259.8,0.0,0.0,40,2,738
3335,7,258.4,0.0,0.0,97,23,1068
19012,7,284.86,0.0,0.0,1,22,1682
46631,7,302.09,0.0,0.0,1,19,3567
42323,7,269.08,0.0,0.0,1,3,378
26002,8,290.82,0.0,0.0,1,0,655
38417,7,273.93,0.0,0.0,75,21,2905
35856,7,301.9,0.0,0.0,5,19,3374
18742,7,281.77,0.0,0.0,0,0,1186
2754,7,265.41,0.0,0.0,75,0,489
4744,7,267.85,0.0,0.0,1,2,268
41780,7,259.41,0.0,0.0,1,2,490
36147,7,287.55,0.0,0.0,1,3,409
38321,7,283.29,0.0,0.0,75,19,3450
21111,7,274.55,0.0,0.0,90,23,2239
21852,7,278.36,0.0,0.0,90,23,1144
21961,7,278.58,0.0,0.0,1,0,536
7607,7,295.25,0.0,0.0,68,21,3263
26272,7,288.07,0.0,0.0,1,3,411
34264,7,297.09,0.0,0.0,1,22,3263
13765,7,279.7,0.25,0.0,20,2,592
13637,7,276.92,1.02,0.0,90,18,3511
1741,7,266.24,0.0,0.0,40,0,536
28333,7,274.22,0.0,0.0,90,19,2289
43542,7,279.66,0.0,0.0,1,2,248
21575,7,265.65,0.0,0.0,5,21,3628
29344,7,269.15,0.0,0.0,1,3,350
18427,7,284.7,0.0,0.0,1,1,941
1982,7,275.95,0.0,0.0,90,21,2632
7912,7,291.36,0.0,0.0,0,22,2042
14147,7,286.89,3.19,0.0,75,20,2740
6183,7,295.52,0.0,0.0,1,22,1713
16297,7,295.18,7.97,0.0,90,2,319
2606,7,264.62,0.0,0.0,90,20,2240
26366,7,297.38,1.52,0.0,1,3,310
15081,7,283.63,0.0,0.0,0,3,414
19148,7,284.54,0.0,0.0,90,3,417
21168,7,264.15,0.0,0.0,90,18,4544
16612,7,292.61,0.53,0.0,90,18,4746
3570,7,263.47,0.0,0.0,0,2,264
27639,7,280.686,0.0,0.0,64,23,1981
12782,7,264.39,0.0,0.0,1,1,785
34437,7,294.73,0.0,0.0,90,17,4137
25935,7,294.94,0.0,0.0,1,0,655
28211,7,273.62,0.0,0.0,90,17,4328
36144,7,289.29,0.0,0.0,1,1,431
32866,7,279.76,0.0,0.0,90,0,592
20546,7,254.65,0.0,0.0,1,17,3240
20513,7,271.33,0.0,0.0,90,19,3233
9919,7,281.27,0.0,0.0,64,22,2671
7772,7,298.58,0.0,0.0,64,1,679
18361,7,295.32,0.25,0.0,1,18,4557
27475,7,276.055,0.0,0.0,68,1,374
33909,7,281.21,0.0,0.0,90,20,2723
32674,7,289.02,0.0,0.0,90,19,3773
40663,7,260.81,0.0,0.0,90,3,347
29742,7,259.09,0.0,0.0,5,19,2697
43200,7,274.51,0.0,0.0,90,20,2320
29547,7,267.36,0.0,0.0,1,17,5324
34333,7,302.28,0.0,0.0,75,19,3693
21490,7,272.76,0.0,0.0,1,23,1052
34122,7,285.28,0.0,0.0,40,1,329
27886,7,284.21,0.0,0.0,1,0,437
9088,7,295.0,0.0,0.0,0,18,3357
16944,7,294.01,0.0,0.0,1,0,620
22033,7,278.58,0.0,0.0,90,23,1702
24744,7,292.42,0.0,0.0,1,3,335
4910,7,277.78,0.0,0.0,90,1,316
34861,7,286.23,0.0,0.0,1,23,1173
17279,7,292.61,0.0,0.0,1,22,2031
19057,7,272.82,0.0,0.0,1,3,382
38348,7,276.65,0.0,0.0,90,20,3222
15606,7,293.79,0.0,0.0,8,1,847
38759,7,271.08,0.0,0.0,1,3,373
44771,7,292.69,0.0,0.0,1,2,354
44995,7,298.62,0.0,0.0,1,2,587
1267,7,275.15,0.0,0.0,1,0,1293
42701,7,273.75,0.0,0.0,1,2,263
19632,7,272.37,0.0,0.0,90,19,3057
16617,7,292.68,0.0,0.0,90,19,3338
27428,7,285.584,0.0,0.0,0,19,3093
26352,7,295.7,0.0,0.0,90,20,2299
34617,7,290.27,0.0,0.0,90,22,3075
46191,7,292.22,0.0,0.0,75,20,3154
15341,7,291.73,0.0,0.0,64,23,1202
23401,7,289.34,0.0,0.0,40,19,3077
19696,7,269.51,0.0,0.0,90,23,1491
35712,7,300.01,0.0,0.0,40,20,3345
3160,7,252.07,0.0,0.0,1,0,590
3611,7,273.77,0.0,0.0,90,20,2909
678,7,276.7,0.0,0.0,90,17,5955
33551,7,281.03,0.0,0.0,1,2,399
25857,7,290.59,0.25,0.0,92,23,1887
45161,7,291.48,0.0,0.0,90,0,663
14153,7,287.0,1.83,0.0,90,22,1924
18006,7,299.39,0.0,0.0,1,2,527
24902,7,299.52,0.0,0.0,1,20,2764
20820,7,271.15,0.0,0.0,90,2,260
4841,7,274.47,0.0,0.0,75,21,3520
31167,7,282.47,0.0,0.0,68,22,2474
31022,7,268.832,0.0,0.0,0,21,3111
16909,7,301.8,0.0,0.0,40,18,4226
32869,7,279.55,0.0,0.0,90,2,257
6898,7,294.22,0.0,0.0,0,21,2545
35670,7,298.44,0.0,0.0,75,21,3512
37880,7,285.62,0.0,0.0,1,22,1695
38950,7,279.61,0.0,0.0,90,23,1462
35321,7,289.35,0.0,0.0,90,0,968
28644,7,275.75,0.0,0.0,90,18,4017
39531,7,265.36,0.0,0.0,1,22,1555
33178,7,285.95,0.0,0.0,90,17,4974
14252,7,288.11,0.93,0.0,90,3,315
36136,7,294.86,0.0,0.0,40,17,6294
15233,7,298.2,0.0,0.0,1,18,2676
33786,7,284.84,0.0,0.0,90,18,4893
20252,7,260.38,0.0,0.0,1,1,382
2884,7,276.93,0.0,0.0,90,21,2304
35881,7,297.16,0.0,0.0,75,20,3299
12352,7,270.02,0.0,0.0,1,1,340
3070,7,263.98,0.0,0.0,75,17,3455
38368,7,274.57,0.0,0.0,90,3,377
41610,7,271.73,0.0,0.0,1,23,1152
45860,7,296.15,0.0,0.0,1,23,2275
44101,7,287.81,0.0,0.0,1,1,309
26961,7,282.73,0.0,0.0,0,1,359
24455,7,301.88,0.0,0.0,40,19,3154
25914,7,287.96,0.0,0.0,1,3,527
25121,7,305.0,0.0,0.0,40,18,4192
11588,7,276.793,0.0,0.0,64,0,1236
26866,7,292.69,0.0,0.0,92,2,656
46112,7,301.07,0.0,0.0,75,18,4293
42137,7,264.8,0.0,0.0,90,3,378
9003,7,288.15,0.0,0.0,90,22,1776
5246,7,275.33,0.0,0.0,90,21,1577
18471,7,291.75,0.0,0.0,75,1,309
42780,7,272.86,0.0,0.0,90,3,386
32681,7,287.46,0.0,0.0,90,20,3101
46084,7,298.62,0.0,0.0,20,20,3135
36223,7,291.94,0.0,0.0,90,22,1787
35640,7,292.82,0.0,0.0,1,0,701
39084,7,266.88,0.0,0.0,1,0,1529
2380,7,259.68,0.0,0.0,1,19,2941
6292,7,287.12,0.0,0.0,90,17,6244
10760,7,260.34,0.0,0.0,64,23,1313
42776,7,271.86,0.0,0.0,90,1,580
2470,7,265.27,0.0,0.0,90,2,503
28961,7,263.49,0.0,0.0,75,19,3806
35184,7,299.28,0.0,0.0,20,20,3164
32586,7,277.65,0.0,0.0,1,23,1121
46712,7,298.74,0.0,0.0,90,20,3046
22088,7,273.49,0.0,0.0,1,22,1808
20796,7,268.93,0.0,0.0,90,1,827
39723,7,269.55,0.0,0.0,75,23,1080
23504,7,283.33,0.0,0.0,90,2,1081
12,7,288.61,0.0,0.0,1,21,2361
31993,7,276.42,0.0,0.0,90,23,1354
3469,7,269.19,0.0,0.0,90,2,605
20321,7,264.09,0.0,0.0,1,3,358
45328,7,292.35,0.0,0.0,90,3,353
991,7,277.96,0.0,0.0,90,17,6057
39585,7,266.43,0.0,0.0,90,20,2995
22106,7,282.3,0.0,0.0,1,21,2298
40510,7,275.29,0.0,0.0,90,20,2642
13424,7,274.89,0.0,0.0,1,21,2625
6834,7,290.51,0.0,0.0,88,23,1108
36373,7,294.69,0.0,0.0,90,20,3414
16688,7,290.47,0.0,0.0,1,3,451
10992,7,268.77,0.0,0.0,64,20,2229
2142,7,266.69,0.0,0.0,90,22,1385
24933,7,291.806,0.0,0.0,36,3,346
40327,7,255.72,0.0,0.0,5,19,3144
43274,7,268.42,0.0,0.0,90,21,707
17851,7,291.55,0.0,0.0,1,3,359
29197,7,261.62,0.0,0.0,90,19,1906
30123,7,272.08,0.0,0.0,90,1,307
44059,7,294.31,0.0,0.0,1,20,3049
2942,7,257.72,0.0,0.0,1,2,246
38902,7,276.95,0.0,0.0,90,21,2048
35927,7,286.28,0.0,0.0,90,21,3816
2042,7,275.71,0.0,0.0,90,3,307
17697,7,290.89,0.0,0.0,40,19,3301
4713,7,274.4,0.0,0.0,1,18,4507
46247,7,287.3,0.0,0.0,1,3,546
32848,7,280.96,0.0,0.0,90,18,4536
42693,7,281.0,0.0,0.0,5,18,4715
35559,7,300.42,0.0,0.0,75,19,3671
14468,7,284.66,0.44,0.0,92,19,2923
10535,7,260.81,0.0,0.0,90,0,471
20021,7,273.65,0.0,0.0,90,21,3778
11764,7,258.17,0.25,0.0,64,23,1922
47022,7,290.96,0.63,0.0,90,1,725
4091,7,269.0,0.0,0.0,90,20,2176
3487,7,271.83,0.0,0.0,90,20,1330
9765,7,275.97,0.0,0.0,64,21,1895
17592,7,286.81,0.0,0.0,1,23,1407
9948,7,271.48,0.0,0.0,90,2,249
20603,7,263.08,0.0,0.0,1,23,1049
940,7,278.65,0.0,0.0,90,17,5453
42919,7,266.72,0.0,0.0,90,0,501
19209,7,274.55,0.0,0.0,90,21,2398
27223,7,282.341,0.0,0.0,0,23,949
47011,7,292.62,5.62,0.0,90,17,5750
12424,7,260.77,0.0,0.0,1,1,437
22259,7,275.41,0.0,0.0,90,21,4031
34119,7,286.89,0.0,0.0,75,22,1863
6268,7,289.11,0.0,0.0,90,0,566
45955,7,298.68,0.0,0.0,75,20,3177
46349,7,290.42,0.0,0.0,90,21,2559
13061,7,279.63,0.0,0.0,40,17,6103
30156,7,273.75,0.0,0.0,90,18,4278
15115,7,299.26,0.0,0.0,92,18,4715
43108,7,276.75,0.0,0.0,40,20,2829
45983,7,293.94,0.0,0.0,90,17,5872
29500,7,275.48,0.0,0.0,90,23,980
25543,7,292.93,0.0,0.0,0,21,3225
27705,7,281.987,0.0,0.0,0,17,4060
12130,7,256.01,0.0,0.0,1,19,2674
37278,7,287.35,0.0,0.0,90,23,951
27935,7,274.28,0.0,0.0,1,1,449
23581,7,290.77,0.0,0.0,90,2,314
43143,7,277.09,0.0,0.0,75,1,310
38370,7,274.57,0.0,0.0,90,3,377
10042,7,268.47,0.0,0.0,75,23,1200
11731,7,273.15,0.25,0.0,64,19,2888
30124,7,272.35,0.0,0.0,75,2,216
30122,7,272.08,0.0,0.0,90,1,307
21561,7,267.15,0.0,0.0,90,20,2510
15919,7,299.65,0.0,0.0,40,17,6538
47941,7,292.14,0.0,0.0,90,0,698
6781,7,286.26,0.0,0.0,80,19,3770
21564,7,265.65,0.0,0.0,90,1,453
37900,7,282.08,0.0,0.0,90,18,4282
1955,7,261.11,0.0,0.0,40,20,2616
4698,7,274.39,0.0,0.0,1,1,316
27545,7,277.436,0.0,0.0,0,1,383
5930,7,280.27,0.0,0.0,75,23,1683
2214,7,269.21,0.0,0.0,90,19,3353
15676,7,300.6,0.0,0.0,90,23,1211
32196,7,280.08,0.0,0.0,90,21,2420
29670,7,270.55,0.0,0.0,40,20,1981
46716,7,295.15,0.0,0.0,75,0,793
22054,7,278.6,0.0,0.0,90,21,2710
12846,7,277.47,0.0,0.0,75,18,4565
23634,7,291.69,0.0,0.0,1,23,1696
1841,7,272.24,0.0,0.0,90,1,268
34070,7,289.02,0.0,0.0,1,2,795
16939,7,300.11,0.0,0.0,40,19,3195
44099,7,288.68,0.0,0.0,90,0,555
12663,7,259.4,0.0,0.0,90,21,2920
10489,7,253.46,0.0,0.0,40,17,4806
40448,7,269.08,0.0,0.0,40,20,2416
8809,7,301.5,0.0,0.0,1,19,3923
40257,7,248.86,0.0,0.0,1,2,931
32350,7,283.48,0.0,0.0,90,19,3048
18826,7,282.08,0.0,0.0,1,1,350
36696,7,290.35,0.0,0.0,1,1,400
17333,7,295.82,0.0,0.0,40,3,368
4021,7,271.12,0.0,0.0,40,17,4588
13953,7,281.56,1.07,0.0,90,22,2107
13444,7,281.87,0.0,0.0,40,17,4267
10936,7,260.07,0.76,0.0,64,22,2010
42869,7,271.43,0.0,0.0,90,3,329
27567,7,274.547,0.0,0.0,32,23,874
42695,7,279.73,0.0,0.0,5,20,2952
24214,7,294.35,0.0,0.0,32,20,3388
8595,7,299.34,0.0,0.0,0,20,3320
1413,7,274.35,0.0,0.0,90,17,3900
26270,7,288.51,0.0,0.0,1,1,884
14858,7,292.27,0.25,0.0,36,21,2655
15157,7,298.26,0.0,0.0,0,19,3779
23449,7,292.55,0.0,0.0,1,19,2490
1290,7,283.55,0.0,0.0,90,23,961
31909,7,275.88,0.0,0.0,1,3,332
4846,7,275.62,0.0,0.0,75,2,616
28553,7,278.02,0.0,0.0,90,19,3184
18160,7,287.23,0.0,0.0,75,21,2684
16155,7,291.35,0.0,0.0,1,22,2020
16629,7,292.22,0.0,0.0,90,2,340
9611,7,272.79,0.0,0.0,40,21,2188
17821,7,289.71,0.0,0.0,1,2,693
13142,7,263.7,0.0,0.0,75,2,212
28993,7,262.35,0.0,0.0,90,22,2883
31231,7,277.22,0.0,0.0,90,23,1276
37212,7,293.95,0.0,0.0,90,18,3861
28343,7,273.95,0.0,0.0,90,22,1232
30057,7,254.96,0.0,0.0,1,3,545
18704,7,278.88,0.0,0.0,1,2,298
33222,7,275.84,0.0,0.0,90,1,362
41538,7,262.35,0.0,0.0,1,1,387
19070,7,285.01,0.0,0.0,1,22,1513
5215,7,276.63,0.0,0.0,75,21,2511
3588,7,268.26,0.0,0.0,20,0,567
6307,7,283.31,0.0,0.0,90,22,1412
25096,7,303.608,0.0,0.0,44,22,1883
541,7,285.99,0.0,0.0,100,3,408
41131,7,270.55,0.0,0.0,90,19,3400
23522,7,296.98,0.0,0.0,5,20,3345
8439,7,284.1,0.0,0.0,1,3,381
10630,7,264.14,0.0,0.0,90,21,2892
27643,7,281.915,0.0,0.0,56,3,380
14486,7,284.68,0.64,0.0,1,2,255
20775,7,267.16,0.0,0.0,90,18,4660
46118,7,293.88,0.0,0.0,1,0,638
32739,7,289.49,0.0,0.0,90,19,3483
47864,7,289.56,0.38,0.0,90,17,5647
38421,7,273.79,0.0,0.0,90,23,1892
34561,7,301.82,0.0,0.0,1,17,5844
17429,7,296.36,0.55,0.0,75,18,3793
39483,7,280.22,0.0,0.0,90,18,4378
44794,7,295.76,0.0,0.0,75,19,3792
20098,7,268.74,0.0,0.0,1,19,3577
19030,7,286.14,0.0,0.0,40,18,4679
17447,7,291.13,1.15,0.0,90,3,356
9223,7,286.63,2.37,0.0,88,23,899
23381,7,286.67,0.0,0.0,75,22,2162
32551,7,274.15,0.0,0.0,90,22,1352
38957,7,279.75,0.0,0.0,90,1,318
30292,7,275.08,0.0,0.0,90,19,3351
6457,7,286.92,0.0,0.0,90,3,336
9210,7,289.91,0.0,0.0,1,2,270
22204,7,272.55,0.0,0.0,90,23,3339
27359,7,292.535,0.0,0.0,88,19,3436
27613,7,278.024,0.0,0.0,80,21,1970
22658,7,286.92400000000004,0.0,0.0,68,18,5021
31495,7,275.42,0.0,0.0,1,0,1546
47272,7,295.14,0.25,0.0,40,3,425
29088,7,255.03,0.0,0.0,1,1,495
6356,7,281.64,0.0,0.0,1,3,389
28082,7,274.28,0.0,0.0,1,1,315
32230,7,280.22,0.0,0.0,90,23,1491
3463,7,267.49,0.0,0.0,75,20,2768
47104,7,300.7,1.78,0.0,5,19,3165
13303,7,285.05,0.0,0.0,90,19,3018
33215,7,278.69,0.0,0.0,90,22,1575
30618,7,276.08,0.0,0.0,90,17,5935
48050,7,287.65,0.76,0.0,90,0,527
17472,7,289.36,0.0,0.0,75,3,341
33441,7,283.68,0.0,0.0,75,2,281
13349,7,275.33,0.0,0.0,20,17,6121
319,7,286.18,0.0,0.0,20,18,4535
18004,7,299.76,0.0,0.0,1,0,1198
4836,7,274.52,0.0,0.0,90,18,4160
46188,7,293.22,0.0,0.0,75,17,5905
44633,7,291.88,0.0,0.0,90,17,4221
20482,7,273.68,0.0,0.0,90,19,3099
22484,7,290.4,0.0,0.0,1,0,1336
32874,7,279.09,0.0,0.0,90,3,327
13973,7,278.2,4.5,0.0,90,18,2900
46137,7,300.61,0.0,0.0,5,19,3371
28166,7,282.22,0.0,0.0,1,22,3527
15343,7,290.34,0.0,0.0,64,1,424
22150,7,280.75,0.0,0.0,90,21,2574
9391,7,286.38,0.0,0.0,1,1,372
26490,7,290.92,0.0,0.0,1,21,2857
22321,7,275.72,0.0,0.0,90,0,739
36743,7,298.15,0.0,0.0,20,18,5000
43587,7,281.49,0.0,0.0,1,23,1023
12205,7,265.65,0.0,0.0,90,22,1545
3220,7,273.05,0.0,0.0,90,1,370
47236,7,294.76,0.25,0.0,75,0,764
8711,7,295.69,0.0,0.0,48,23,1459
36576,7,289.79,0.0,0.0,90,0,794
24858,7,295.24,0.0,0.0,75,3,342
9925,7,277.96,0.0,0.0,64,3,333
3925,7,267.46,0.0,0.0,1,21,3406
32820,7,285.08,0.0,0.0,90,18,4666
40452,7,268.77,0.0,0.0,1,0,560
27711,7,275.942,0.0,0.0,24,23,1006
6448,7,287.38,0.0,0.0,90,18,3371
6550,7,290.88,0.0,0.0,90,2,339
13494,7,285.61,0.0,0.0,20,19,3144
31885,7,275.15,0.0,0.0,1,3,330
32685,7,287.15,0.0,0.0,90,21,2872
22437,7,293.54,0.0,0.0,1,19,3540
43773,7,284.15,0.0,0.0,40,3,345
28222,7,273.02,0.0,0.0,40,23,1356
10757,7,263.47,0.0,0.0,64,20,2860
35410,7,305.09,0.0,0.0,40,17,6002
15649,7,300.2,0.0,0.0,90,20,3245
4063,7,272.42,0.0,0.0,75,17,5549
21422,7,273.62,0.0,0.0,90,18,3693
44308,7,288.94,0.0,0.0,1,3,349
42498,7,271.61,0.0,0.0,90,20,2741
45450,7,301.44,0.0,0.0,90,17,4469
35219,7,293.82,0.0,0.0,90,1,397
22996,7,282.13,0.0,0.0,1,2,281
15704,7,290.67,0.25,0.0,1,3,397
1334,7,280.54,0.0,0.0,1,19,3385
10713,7,255.89,0.0,0.0,90,1,277
17220,7,296.74,2.29,0.0,90,21,3418
6255,7,293.61,0.0,0.0,75,17,6099
7414,2,290.08,0.0,0.0,1,0,1060
47108,7,296.89,1.78,0.0,40,23,1208
13354,7,271.51,0.0,0.0,75,22,1618
39832,7,269.82,0.0,0.0,40,19,3512
43581,7,287.48,0.0,0.0,5,17,6420
8599,7,295.19,0.0,0.0,12,0,797
39505,7,268.81,0.0,0.0,90,2,278
23354,7,282.71,0.0,0.0,40,19,3707
37654,7,291.88,0.0,0.0,90,17,5599
28885,7,266.08,0.0,0.0,90,0,597
38445,7,271.72,0.0,0.0,1,23,2687
44576,7,301.72,0.0,0.0,75,17,6358
24881,7,298.88,0.0,0.0,90,0,589
15555,7,290.22,0.0,0.0,1,22,2117
37984,7,284.28,0.0,0.0,1,3,342
30192,7,275.35,0.0,0.0,1,18,4599
3468,7,269.41,0.0,0.0,90,1,721
4217,7,275.36,0.0,0.0,90,19,2743
31552,7,276.15,0.0,0.0,90,1,327
11084,7,248.13,0.0,0.0,1,3,256
47646,7,292.16,0.0,0.0,1,3,383
11498,7,263.31,0.0,0.0,64,17,5258
18515,7,292.25,0.25,0.0,90,19,3368
3919,7,273.65,0.0,0.0,20,17,6543
21251,7,254.48,0.0,0.0,1,0,1328
22753,7,286.19,0.0,0.0,90,19,3260
9007,7,288.15,0.0,0.0,90,23,977
28792,7,273.02,0.0,0.0,90,23,1930
1042,7,278.09,0.0,0.0,1,20,3193
5059,7,273.24,0.0,0.0,90,21,2866
43020,7,268.22,0.0,0.0,1,23,2740
12798,7,279.15,0.0,0.0,90,18,3950
30527,7,267.61,0.0,0.0,90,3,390
25263,7,300.73,0.0,0.0,75,20,2652
18762,7,281.6,0.0,0.0,1,23,2020
18532,7,291.54,0.25,0.0,90,1,384
19825,7,276.15,0.0,0.0,1,19,3805
35711,7,300.68,0.0,0.0,1,19,3664
12182,7,262.07,0.0,0.0,90,23,923
2173,7,268.26,0.0,0.0,90,20,2855
294,7,283.04,0.0,0.0,93,22,1819
27539,7,284.385,0.0,0.0,44,19,3590
2037,7,276.25,0.0,0.0,90,1,704
14377,7,285.06,0.0,0.0,48,17,6185
19408,7,284.3,0.0,0.0,90,20,2740
16784,7,291.14,0.3,0.0,1,3,387
45208,7,297.23,0.0,0.0,1,20,3385
23842,7,289.48,0.0,0.0,20,1,441
44946,7,291.85,0.0,0.0,40,3,368
173,7,281.88,0.0,0.0,90,0,494
10663,7,260.48,0.0,0.0,90,2,506
27976,7,290.42,0.0,0.0,1,17,5818
37820,7,286.08,0.0,0.0,90,3,374
2576,7,259.17,0.0,0.0,20,17,2606
2609,7,266.1,0.0,0.0,90,23,952
31299,7,272.9,0.0,0.0,90,17,4655
20921,7,272.62,0.0,0.0,1,3,469
40771,7,271.75,0.0,0.0,1,23,1188
37165,7,297.28,0.0,0.0,1,23,1263
7346,7,286.92,0.0,0.0,68,3,341
32690,7,286.88,0.0,0.0,90,23,2049
27058,7,285.36,0.0,0.0,0,1,407
